"#","Date Time, GMT-04:00","30cm, °C","20cm, °C"
6774,16-04-28 20:00:00,8.195,8.295
6775,16-04-28 21:00:00,8.220,8.270
6776,16-04-28 22:00:00,8.220,8.170
6777,16-04-28 23:00:00,8.220,8.070
6778,16-04-29 00:00:00,8.170,7.945
6779,16-04-29 01:00:00,8.120,7.845
6780,16-04-29 02:00:00,8.070,7.720
6781,16-04-29 03:00:00,8.020,7.645
6782,16-04-29 04:00:00,7.945,7.544
6783,16-04-29 05:00:00,7.895,7.469
6784,16-04-29 06:00:00,7.845,7.368
6785,16-04-29 07:00:00,7.770,7.293
6786,16-04-29 08:00:00,7.720,7.217
6787,16-04-29 09:00:00,7.645,7.167
6788,16-04-29 10:00:00,7.594,7.167
6789,16-04-29 11:00:00,7.569,7.242
6790,16-04-29 12:00:00,7.569,7.393
6791,16-04-29 13:00:00,7.594,7.569
6792,16-04-29 14:00:00,7.645,7.695
6793,16-04-29 15:00:00,7.695,7.845
6794,16-04-29 16:00:00,7.770,8.020
6795,16-04-29 17:00:00,7.845,8.245
6796,16-04-29 18:00:00,7.945,8.394
6797,16-04-29 19:00:00,8.045,8.519
6798,16-04-29 20:00:00,8.145,8.593
6799,16-04-29 21:00:00,8.220,8.643
6800,16-04-29 22:00:00,8.270,8.618
6801,16-04-29 23:00:00,8.295,8.568
6802,16-04-30 00:00:00,8.319,8.519
6803,16-04-30 01:00:00,8.319,8.444
6804,16-04-30 02:00:00,8.295,8.344
6805,16-04-30 03:00:00,8.270,8.245
6806,16-04-30 04:00:00,8.245,8.070
6807,16-04-30 05:00:00,8.170,7.895
6808,16-04-30 06:00:00,8.095,7.720
6809,16-04-30 07:00:00,7.995,7.519
6810,16-04-30 08:00:00,7.870,7.343
6811,16-04-30 09:00:00,7.770,7.242
6812,16-04-30 10:00:00,7.695,7.242
6813,16-04-30 11:00:00,7.645,7.444
6814,16-04-30 12:00:00,7.645,7.770
6815,16-04-30 13:00:00,7.745,8.170
6816,16-04-30 14:00:00,7.870,8.593
6817,16-04-30 15:00:00,8.070,8.990
6818,16-04-30 16:00:00,8.270,9.336
6819,16-04-30 17:00:00,8.469,9.608
6820,16-04-30 18:00:00,8.668,9.780
6821,16-04-30 19:00:00,8.841,9.854
6822,16-04-30 20:00:00,8.965,9.879
6823,16-04-30 21:00:00,9.040,9.829
6824,16-04-30 22:00:00,9.114,9.756
6825,16-04-30 23:00:00,9.139,9.632
6826,16-05-01 00:00:00,9.139,9.509
6827,16-05-01 01:00:00,9.114,9.361
6828,16-05-01 02:00:00,9.089,9.262
6829,16-05-01 03:00:00,9.040,9.139
6830,16-05-01 04:00:00,8.990,9.040
6831,16-05-01 05:00:00,8.941,8.965
6832,16-05-01 06:00:00,8.891,8.891
6833,16-05-01 07:00:00,8.841,8.841
6834,16-05-01 08:00:00,8.792,8.792
6835,16-05-01 09:00:00,8.767,8.767
6836,16-05-01 10:00:00,8.742,8.767
6837,16-05-01 11:00:00,8.717,8.792
6838,16-05-01 12:00:00,8.693,8.841
6839,16-05-01 13:00:00,8.717,8.916
6840,16-05-01 14:00:00,8.742,9.015
6841,16-05-01 15:00:00,8.767,9.163
6842,16-05-01 16:00:00,8.841,9.312
6843,16-05-01 17:00:00,8.891,9.460
6844,16-05-01 18:00:00,8.965,9.534
6845,16-05-01 19:00:00,9.040,9.608
6846,16-05-01 20:00:00,9.089,9.632
6847,16-05-01 21:00:00,9.139,9.632
6848,16-05-01 22:00:00,9.163,9.583
6849,16-05-01 23:00:00,9.163,9.534
6850,16-05-02 00:00:00,9.163,9.485
6851,16-05-02 01:00:00,9.163,9.435
6852,16-05-02 02:00:00,9.139,9.361
6853,16-05-02 03:00:00,9.114,9.287
6854,16-05-02 04:00:00,9.089,9.188
6855,16-05-02 05:00:00,9.040,9.114
6856,16-05-02 06:00:00,9.015,9.015
6857,16-05-02 07:00:00,8.965,8.941
6858,16-05-02 08:00:00,8.916,8.866
6859,16-05-02 09:00:00,8.841,8.792
6860,16-05-02 10:00:00,8.817,8.767
6861,16-05-02 11:00:00,8.767,8.817
6862,16-05-02 12:00:00,8.767,8.941
6863,16-05-02 13:00:00,8.792,9.163
6864,16-05-02 14:00:00,8.866,9.460
6865,16-05-02 15:00:00,8.965,9.756
6866,16-05-02 16:00:00,9.114,10.026
6867,16-05-02 17:00:00,9.262,10.271
6868,16-05-02 18:00:00,9.410,10.467
6869,16-05-02 19:00:00,9.558,10.565
6870,16-05-02 20:00:00,9.682,10.565
6871,16-05-02 21:00:00,9.756,10.492
6872,16-05-02 22:00:00,9.805,10.369
6873,16-05-02 23:00:00,9.805,10.198
6874,16-05-03 00:00:00,9.756,10.026
6875,16-05-03 01:00:00,9.706,9.805
6876,16-05-03 02:00:00,9.632,9.608
6877,16-05-03 03:00:00,9.509,9.386
6878,16-05-03 04:00:00,9.410,9.163
6879,16-05-03 05:00:00,9.287,8.990
6880,16-05-03 06:00:00,9.163,8.866
6881,16-05-03 07:00:00,9.040,8.742
6882,16-05-03 08:00:00,8.965,8.668
6883,16-05-03 09:00:00,8.866,8.593
6884,16-05-03 10:00:00,8.792,8.618
6885,16-05-03 11:00:00,8.742,8.742
6886,16-05-03 12:00:00,8.767,8.990
6887,16-05-03 13:00:00,8.841,9.386
6888,16-05-03 14:00:00,8.965,9.928
6889,16-05-03 15:00:00,9.163,10.394
6890,16-05-03 16:00:00,9.386,10.687
6891,16-05-03 17:00:00,9.632,10.834
6892,16-05-03 18:00:00,9.780,10.980
6893,16-05-03 19:00:00,9.928,11.127
6894,16-05-03 20:00:00,10.075,11.224
6895,16-05-03 21:00:00,10.198,11.200
6896,16-05-03 22:00:00,10.271,11.102
6897,16-05-03 23:00:00,10.296,10.932
6898,16-05-04 00:00:00,10.271,10.736
6899,16-05-04 01:00:00,10.247,10.541
6900,16-05-04 02:00:00,10.173,10.345
6901,16-05-04 03:00:00,10.075,10.149
6902,16-05-04 04:00:00,9.977,9.952
6903,16-05-04 05:00:00,9.879,9.756
6904,16-05-04 06:00:00,9.756,9.583
6905,16-05-04 07:00:00,9.657,9.410
6906,16-05-04 08:00:00,9.534,9.238
6907,16-05-04 09:00:00,9.435,9.163
6908,16-05-04 10:00:00,9.336,9.188
6909,16-05-04 11:00:00,9.287,9.336
6910,16-05-04 12:00:00,9.287,9.632
6911,16-05-04 13:00:00,9.361,10.100
6912,16-05-04 14:00:00,9.534,10.663
6913,16-05-04 15:00:00,9.756,11.224
6914,16-05-04 16:00:00,10.026,11.710
6915,16-05-04 17:00:00,10.320,12.098
6916,16-05-04 18:00:00,10.590,12.316
6917,16-05-04 19:00:00,10.810,12.364
6918,16-05-04 20:00:00,10.980,12.316
6919,16-05-04 21:00:00,11.078,12.195
6920,16-05-04 22:00:00,11.127,12.025
6921,16-05-04 23:00:00,11.127,11.832
6922,16-05-05 00:00:00,11.102,11.637
6923,16-05-05 01:00:00,11.053,11.419
6924,16-05-05 02:00:00,10.980,11.200
6925,16-05-05 03:00:00,10.883,11.005
6926,16-05-05 04:00:00,10.761,10.785
6927,16-05-05 05:00:00,10.638,10.590
6928,16-05-05 06:00:00,10.541,10.394
6929,16-05-05 07:00:00,10.418,10.222
6930,16-05-05 08:00:00,10.296,10.051
6931,16-05-05 09:00:00,10.149,9.928
6932,16-05-05 10:00:00,10.051,9.952
6933,16-05-05 11:00:00,10.001,10.149
6934,16-05-05 12:00:00,10.026,10.467
6935,16-05-05 13:00:00,10.100,10.883
6936,16-05-05 14:00:00,10.247,11.346
6937,16-05-05 15:00:00,10.443,11.759
6938,16-05-05 16:00:00,10.663,12.122
6939,16-05-05 17:00:00,10.883,12.437
6940,16-05-05 18:00:00,11.102,12.630
6941,16-05-05 19:00:00,11.297,12.727
6942,16-05-05 20:00:00,11.443,12.751
6943,16-05-05 21:00:00,11.540,12.654
6944,16-05-05 22:00:00,11.613,12.558
6945,16-05-05 23:00:00,11.637,12.413
6946,16-05-06 00:00:00,11.613,12.243
6947,16-05-06 01:00:00,11.589,12.050
6948,16-05-06 02:00:00,11.516,11.832
6949,16-05-06 03:00:00,11.419,11.613
6950,16-05-06 04:00:00,11.321,11.394
6951,16-05-06 05:00:00,11.224,11.175
6952,16-05-06 06:00:00,11.078,10.932
6953,16-05-06 07:00:00,10.956,10.736
6954,16-05-06 08:00:00,10.810,10.516
6955,16-05-06 09:00:00,10.687,10.394
6956,16-05-06 10:00:00,10.565,10.394
6957,16-05-06 11:00:00,10.492,10.638
6958,16-05-06 12:00:00,10.516,11.053
6959,16-05-06 13:00:00,10.638,11.613
6960,16-05-06 14:00:00,10.810,12.171
6961,16-05-06 15:00:00,11.078,12.727
6962,16-05-06 16:00:00,11.346,13.185
6963,16-05-06 17:00:00,11.637,13.546
6964,16-05-06 18:00:00,11.880,13.714
6965,16-05-06 19:00:00,12.098,13.738
6966,16-05-06 20:00:00,12.243,13.642
6967,16-05-06 21:00:00,12.340,13.522
6968,16-05-06 22:00:00,12.364,13.353
6969,16-05-06 23:00:00,12.389,13.161
6970,16-05-07 00:00:00,12.364,12.944
6971,16-05-07 01:00:00,12.292,12.751
6972,16-05-07 02:00:00,12.195,12.485
6973,16-05-07 03:00:00,12.098,12.243
6974,16-05-07 04:00:00,11.977,12.001
6975,16-05-07 05:00:00,11.856,11.783
6976,16-05-07 06:00:00,11.710,11.540
6977,16-05-07 07:00:00,11.565,11.321
6978,16-05-07 08:00:00,11.419,11.102
6979,16-05-07 09:00:00,11.273,11.005
6980,16-05-07 10:00:00,11.175,11.029
6981,16-05-07 11:00:00,11.102,11.248
6982,16-05-07 12:00:00,11.127,11.565
6983,16-05-07 13:00:00,11.200,11.953
6984,16-05-07 14:00:00,11.321,12.243
6985,16-05-07 15:00:00,11.443,12.413
6986,16-05-07 16:00:00,11.565,12.534
6987,16-05-07 17:00:00,11.686,12.630
6988,16-05-07 18:00:00,11.759,12.751
6989,16-05-07 19:00:00,11.856,12.775
6990,16-05-07 20:00:00,11.904,12.727
6991,16-05-07 21:00:00,11.929,12.582
6992,16-05-07 22:00:00,11.904,12.389
6993,16-05-07 23:00:00,11.856,12.171
6994,16-05-08 00:00:00,11.783,11.929
6995,16-05-08 01:00:00,11.686,11.662
6996,16-05-08 02:00:00,11.565,11.419
6997,16-05-08 03:00:00,11.419,11.151
6998,16-05-08 04:00:00,11.273,10.907
6999,16-05-08 05:00:00,11.127,10.687
7000,16-05-08 06:00:00,10.956,10.443
7001,16-05-08 07:00:00,10.810,10.222
7002,16-05-08 08:00:00,10.638,10.001
7003,16-05-08 09:00:00,10.492,9.854
7004,16-05-08 10:00:00,10.369,9.854
7005,16-05-08 11:00:00,10.271,10.026
7006,16-05-08 12:00:00,10.271,10.345
7007,16-05-08 13:00:00,10.320,10.810
7008,16-05-08 14:00:00,10.467,11.321
7009,16-05-08 15:00:00,10.638,11.759
7010,16-05-08 16:00:00,10.834,11.953
7011,16-05-08 17:00:00,11.005,12.001
7012,16-05-08 18:00:00,11.127,12.025
7013,16-05-08 19:00:00,11.200,12.025
7014,16-05-08 20:00:00,11.273,12.001
7015,16-05-08 21:00:00,11.297,11.929
7016,16-05-08 22:00:00,11.321,11.807
7017,16-05-08 23:00:00,11.297,11.662
7018,16-05-09 00:00:00,11.273,11.443
7019,16-05-09 01:00:00,11.200,11.224
7020,16-05-09 02:00:00,11.102,11.005
7021,16-05-09 03:00:00,11.005,10.761
7022,16-05-09 04:00:00,10.883,10.516
7023,16-05-09 05:00:00,10.736,10.271
7024,16-05-09 06:00:00,10.590,10.026
7025,16-05-09 07:00:00,10.443,9.780
7026,16-05-09 08:00:00,10.271,9.558
7027,16-05-09 09:00:00,10.124,9.410
7028,16-05-09 10:00:00,10.001,9.435
7029,16-05-09 11:00:00,9.928,9.657
7030,16-05-09 12:00:00,9.928,10.051
7031,16-05-09 13:00:00,10.026,10.565
7032,16-05-09 14:00:00,10.173,11.151
7033,16-05-09 15:00:00,10.394,11.710
7034,16-05-09 16:00:00,10.663,12.243
7035,16-05-09 17:00:00,10.932,12.703
7036,16-05-09 18:00:00,11.224,13.016
7037,16-05-09 19:00:00,11.467,13.161
7038,16-05-09 20:00:00,11.662,13.161
7039,16-05-09 21:00:00,11.807,13.088
7040,16-05-09 22:00:00,11.904,12.944
7041,16-05-09 23:00:00,11.929,12.727
7042,16-05-10 00:00:00,11.904,12.461
7043,16-05-10 01:00:00,11.832,12.195
7044,16-05-10 02:00:00,11.759,11.904
7045,16-05-10 03:00:00,11.637,11.613
7046,16-05-10 04:00:00,11.516,11.346
7047,16-05-10 05:00:00,11.370,11.078
7048,16-05-10 06:00:00,11.224,10.834
7049,16-05-10 07:00:00,11.053,10.614
7050,16-05-10 08:00:00,10.907,10.418
7051,16-05-10 09:00:00,10.785,10.296
7052,16-05-10 10:00:00,10.638,10.222
7053,16-05-10 11:00:00,10.565,10.198
7054,16-05-10 12:00:00,10.492,10.198
7055,16-05-10 13:00:00,10.443,10.222
7056,16-05-10 14:00:00,10.418,10.271
7057,16-05-10 15:00:00,10.394,10.345
7058,16-05-10 16:00:00,10.394,10.516
7059,16-05-10 17:00:00,10.443,10.785
7060,16-05-10 18:00:00,10.516,11.053
7061,16-05-10 19:00:00,10.614,11.224
7062,16-05-10 20:00:00,10.712,11.297
7063,16-05-10 21:00:00,10.810,11.297
7064,16-05-10 22:00:00,10.834,11.224
7065,16-05-10 23:00:00,10.858,11.127
7066,16-05-11 00:00:00,10.858,11.005
7067,16-05-11 01:00:00,10.834,10.858
7068,16-05-11 02:00:00,10.785,10.712
7069,16-05-11 03:00:00,10.712,10.565
7070,16-05-11 04:00:00,10.638,10.443
7071,16-05-11 05:00:00,10.565,10.345
7072,16-05-11 06:00:00,10.492,10.247
7073,16-05-11 07:00:00,10.443,10.173
7074,16-05-11 08:00:00,10.369,10.100
7075,16-05-11 09:00:00,10.320,10.075
7076,16-05-11 10:00:00,10.271,10.149
7077,16-05-11 11:00:00,10.247,10.247
7078,16-05-11 12:00:00,10.271,10.369
7079,16-05-11 13:00:00,10.296,10.541
7080,16-05-11 14:00:00,10.369,10.810
7081,16-05-11 15:00:00,10.467,11.175
7082,16-05-11 16:00:00,10.614,11.540
7083,16-05-11 17:00:00,10.785,11.977
7084,16-05-11 18:00:00,11.005,12.364
7085,16-05-11 19:00:00,11.224,12.630
7086,16-05-11 20:00:00,11.419,12.775
7087,16-05-11 21:00:00,11.589,12.799
7088,16-05-11 22:00:00,11.686,12.751
7089,16-05-11 23:00:00,11.759,12.630
7090,16-05-12 00:00:00,11.783,12.485
7091,16-05-12 01:00:00,11.783,12.316
7092,16-05-12 02:00:00,11.759,12.147
7093,16-05-12 03:00:00,11.710,12.001
7094,16-05-12 04:00:00,11.637,11.856
7095,16-05-12 05:00:00,11.589,11.710
7096,16-05-12 06:00:00,11.516,11.565
7097,16-05-12 07:00:00,11.443,11.443
7098,16-05-12 08:00:00,11.370,11.346
7099,16-05-12 09:00:00,11.297,11.321
7100,16-05-12 10:00:00,11.248,11.467
7101,16-05-12 11:00:00,11.273,11.783
7102,16-05-12 12:00:00,11.346,12.268
7103,16-05-12 13:00:00,11.516,12.896
7104,16-05-12 14:00:00,11.759,13.594
7105,16-05-12 15:00:00,12.074,14.146
7106,16-05-12 16:00:00,12.364,14.481
7107,16-05-12 17:00:00,12.654,14.816
7108,16-05-12 18:00:00,12.896,15.103
7109,16-05-12 19:00:00,13.137,15.294
7110,16-05-12 20:00:00,13.329,15.390
7111,16-05-12 21:00:00,13.497,15.390
7112,16-05-12 22:00:00,13.618,15.342
7113,16-05-12 23:00:00,13.690,15.247
7114,16-05-13 00:00:00,13.738,15.175
7115,16-05-13 01:00:00,13.786,15.055
7116,16-05-13 02:00:00,13.786,14.936
7117,16-05-13 03:00:00,13.786,14.792
7118,16-05-13 04:00:00,13.762,14.673
7119,16-05-13 05:00:00,13.714,14.529
7120,16-05-13 06:00:00,13.666,14.409
7121,16-05-13 07:00:00,13.618,14.290
7122,16-05-13 08:00:00,13.570,14.146
7123,16-05-13 09:00:00,13.497,14.050
7124,16-05-13 10:00:00,13.425,14.002
7125,16-05-13 11:00:00,13.401,14.026
7126,16-05-13 12:00:00,13.377,14.074
7127,16-05-13 13:00:00,13.377,14.218
7128,16-05-13 14:00:00,13.401,14.457
7129,16-05-13 15:00:00,13.497,14.816
7130,16-05-13 16:00:00,13.642,15.247
7131,16-05-13 17:00:00,13.810,15.605
7132,16-05-13 18:00:00,14.002,15.819
7133,16-05-13 19:00:00,14.170,15.867
7134,16-05-13 20:00:00,14.290,15.796
7135,16-05-13 21:00:00,14.337,15.676
7136,16-05-13 22:00:00,14.361,15.485
7137,16-05-13 23:00:00,14.337,15.270
7138,16-05-14 00:00:00,14.290,15.031
7139,16-05-14 01:00:00,14.194,14.792
7140,16-05-14 02:00:00,14.098,14.553
7141,16-05-14 03:00:00,13.978,14.337
7142,16-05-14 04:00:00,13.858,14.146
7143,16-05-14 05:00:00,13.738,13.954
7144,16-05-14 06:00:00,13.618,13.762
7145,16-05-14 07:00:00,13.497,13.570
7146,16-05-14 08:00:00,13.377,13.377
7147,16-05-14 09:00:00,13.257,13.257
7148,16-05-14 10:00:00,13.137,13.137
7149,16-05-14 11:00:00,13.040,13.016
7150,16-05-14 12:00:00,12.944,12.920
7151,16-05-14 13:00:00,12.847,12.823
7152,16-05-14 14:00:00,12.775,12.775
7153,16-05-14 15:00:00,12.703,12.751
7154,16-05-14 16:00:00,12.654,12.775
7155,16-05-14 17:00:00,12.606,12.847
7156,16-05-14 18:00:00,12.582,12.823
7157,16-05-14 19:00:00,12.582,12.751
7158,16-05-14 20:00:00,12.534,12.630
7159,16-05-14 21:00:00,12.461,12.461
7160,16-05-14 22:00:00,12.389,12.292
7161,16-05-14 23:00:00,12.292,12.098
7162,16-05-15 00:00:00,12.171,11.904
7163,16-05-15 01:00:00,12.050,11.686
7164,16-05-15 02:00:00,11.929,11.443
7165,16-05-15 03:00:00,11.783,11.224
7166,16-05-15 04:00:00,11.613,11.005
7167,16-05-15 05:00:00,11.467,10.785
7168,16-05-15 06:00:00,11.297,10.590
7169,16-05-15 07:00:00,11.151,10.394
7170,16-05-15 08:00:00,11.005,10.198
7171,16-05-15 09:00:00,10.858,10.051
7172,16-05-15 10:00:00,10.712,9.952
7173,16-05-15 11:00:00,10.590,9.977
7174,16-05-15 12:00:00,10.516,10.124
7175,16-05-15 13:00:00,10.492,10.271
7176,16-05-15 14:00:00,10.516,10.418
7177,16-05-15 15:00:00,10.541,10.590
7178,16-05-15 16:00:00,10.590,10.736
7179,16-05-15 17:00:00,10.638,10.834
7180,16-05-15 18:00:00,10.687,10.932
7181,16-05-15 19:00:00,10.736,10.932
7182,16-05-15 20:00:00,10.736,10.883
7183,16-05-15 21:00:00,10.736,10.761
7184,16-05-15 22:00:00,10.712,10.590
7185,16-05-15 23:00:00,10.638,10.394
7186,16-05-16 00:00:00,10.565,10.173
7187,16-05-16 01:00:00,10.443,9.952
7188,16-05-16 02:00:00,10.320,9.706
7189,16-05-16 03:00:00,10.198,9.485
7190,16-05-16 04:00:00,10.051,9.262
7191,16-05-16 05:00:00,9.903,9.064
7192,16-05-16 06:00:00,9.756,8.841
7193,16-05-16 07:00:00,9.608,8.668
7194,16-05-16 08:00:00,9.460,8.494
7195,16-05-16 09:00:00,9.312,8.394
7196,16-05-16 10:00:00,9.213,8.419
7197,16-05-16 11:00:00,9.139,8.668
7198,16-05-16 12:00:00,9.163,9.139
7199,16-05-16 13:00:00,9.287,9.780
7200,16-05-16 14:00:00,9.509,10.492
7201,16-05-16 15:00:00,9.805,11.151
7202,16-05-16 16:00:00,10.124,11.662
7203,16-05-16 17:00:00,10.418,12.001
7204,16-05-16 18:00:00,10.687,12.098
7205,16-05-16 19:00:00,10.883,12.122
7206,16-05-16 20:00:00,11.005,12.074
7207,16-05-16 21:00:00,11.102,11.977
7208,16-05-16 22:00:00,11.151,11.880
7209,16-05-16 23:00:00,11.151,11.734
7210,16-05-17 00:00:00,11.151,11.589
7211,16-05-17 01:00:00,11.127,11.419
7212,16-05-17 02:00:00,11.053,11.273
7213,16-05-17 03:00:00,11.005,11.127
7214,16-05-17 04:00:00,10.932,11.005
7215,16-05-17 05:00:00,10.883,10.907
7216,16-05-17 06:00:00,10.810,10.810
7217,16-05-17 07:00:00,10.761,10.712
7218,16-05-17 08:00:00,10.687,10.614
7219,16-05-17 09:00:00,10.638,10.565
7220,16-05-17 10:00:00,10.590,10.590
7221,16-05-17 11:00:00,10.565,10.712
7222,16-05-17 12:00:00,10.590,11.005
7223,16-05-17 13:00:00,10.687,11.540
7224,16-05-17 14:00:00,10.858,12.171
7225,16-05-17 15:00:00,11.127,12.775
7226,16-05-17 16:00:00,11.419,13.329
7227,16-05-17 17:00:00,11.710,13.738
7228,16-05-17 18:00:00,12.001,13.954
7229,16-05-17 19:00:00,12.243,14.002
7230,16-05-17 20:00:00,12.413,13.906
7231,16-05-17 21:00:00,12.509,13.714
7232,16-05-17 22:00:00,12.558,13.473
7233,16-05-17 23:00:00,12.558,13.209
7234,16-05-18 00:00:00,12.485,12.944
7235,16-05-18 01:00:00,12.413,12.678
7236,16-05-18 02:00:00,12.316,12.413
7237,16-05-18 03:00:00,12.171,12.147
7238,16-05-18 04:00:00,12.050,11.880
7239,16-05-18 05:00:00,11.904,11.613
7240,16-05-18 06:00:00,11.734,11.346
7241,16-05-18 07:00:00,11.589,11.078
7242,16-05-18 08:00:00,11.419,10.858
7243,16-05-18 09:00:00,11.248,10.712
7244,16-05-18 10:00:00,11.127,10.736
7245,16-05-18 11:00:00,11.053,10.956
7246,16-05-18 12:00:00,11.053,11.394
7247,16-05-18 13:00:00,11.175,11.977
7248,16-05-18 14:00:00,11.346,12.558
7249,16-05-18 15:00:00,11.613,12.968
7250,16-05-18 16:00:00,11.856,13.305
7251,16-05-18 17:00:00,12.074,13.546
7252,16-05-18 18:00:00,12.268,13.762
7253,16-05-18 19:00:00,12.461,13.906
7254,16-05-18 20:00:00,12.606,13.906
7255,16-05-18 21:00:00,12.751,13.786
7256,16-05-18 22:00:00,12.775,13.594
7257,16-05-18 23:00:00,12.775,13.353
7258,16-05-19 00:00:00,12.751,13.088
7259,16-05-19 01:00:00,12.654,12.823
7260,16-05-19 02:00:00,12.558,12.558
7261,16-05-19 03:00:00,12.437,12.292
7262,16-05-19 04:00:00,12.292,12.050
7263,16-05-19 05:00:00,12.147,11.783
7264,16-05-19 06:00:00,12.001,11.516
7265,16-05-19 07:00:00,11.832,11.273
7266,16-05-19 08:00:00,11.662,11.029
7267,16-05-19 09:00:00,11.516,10.932
7268,16-05-19 10:00:00,11.394,11.005
7269,16-05-19 11:00:00,11.321,11.346
7270,16-05-19 12:00:00,11.370,11.880
7271,16-05-19 13:00:00,11.516,12.582
7272,16-05-19 14:00:00,11.759,13.305
7273,16-05-19 15:00:00,12.074,14.026
7274,16-05-19 16:00:00,12.437,14.649
7275,16-05-19 17:00:00,12.799,15.103
7276,16-05-19 18:00:00,13.137,15.390
7277,16-05-19 19:00:00,13.425,15.509
7278,16-05-19 20:00:00,13.642,15.461
7279,16-05-19 21:00:00,13.786,15.342
7280,16-05-19 22:00:00,13.858,15.127
7281,16-05-19 23:00:00,13.882,14.864
7282,16-05-20 00:00:00,13.858,14.601
7283,16-05-20 01:00:00,13.786,14.314
7284,16-05-20 02:00:00,13.690,14.026
7285,16-05-20 03:00:00,13.594,13.738
7286,16-05-20 04:00:00,13.449,13.449
7287,16-05-20 05:00:00,13.305,13.185
7288,16-05-20 06:00:00,13.161,12.920
7289,16-05-20 07:00:00,12.992,12.654
7290,16-05-20 08:00:00,12.823,12.413
7291,16-05-20 09:00:00,12.654,12.292
7292,16-05-20 10:00:00,12.534,12.340
7293,16-05-20 11:00:00,12.485,12.630
7294,16-05-20 12:00:00,12.509,13.161
7295,16-05-20 13:00:00,12.654,13.834
7296,16-05-20 14:00:00,12.871,14.553
7297,16-05-20 15:00:00,13.185,15.223
7298,16-05-20 16:00:00,13.522,15.843
7299,16-05-20 17:00:00,13.858,16.225
7300,16-05-20 18:00:00,14.170,16.439
7301,16-05-20 19:00:00,14.433,16.511
7302,16-05-20 20:00:00,14.625,16.463
7303,16-05-20 21:00:00,14.745,16.344
7304,16-05-20 22:00:00,14.816,16.153
7305,16-05-20 23:00:00,14.840,15.963
7306,16-05-21 00:00:00,14.840,15.772
7307,16-05-21 01:00:00,14.792,15.557
7308,16-05-21 02:00:00,14.745,15.366
7309,16-05-21 03:00:00,14.649,15.151
7310,16-05-21 04:00:00,14.577,14.960
7311,16-05-21 05:00:00,14.481,14.768
7312,16-05-21 06:00:00,14.361,14.577
7313,16-05-21 07:00:00,14.266,14.409
7314,16-05-21 08:00:00,14.170,14.290
7315,16-05-21 09:00:00,14.074,14.218
7316,16-05-21 10:00:00,13.978,14.194
7317,16-05-21 11:00:00,13.930,14.242
7318,16-05-21 12:00:00,13.906,14.361
7319,16-05-21 13:00:00,13.906,14.457
7320,16-05-21 14:00:00,13.930,14.601
7321,16-05-21 15:00:00,13.954,14.816
7322,16-05-21 16:00:00,14.050,15.127
7323,16-05-21 17:00:00,14.170,15.485
7324,16-05-21 18:00:00,14.314,15.772
7325,16-05-21 19:00:00,14.481,15.915
7326,16-05-21 20:00:00,14.601,15.915
7327,16-05-21 21:00:00,14.673,15.843
7328,16-05-21 22:00:00,14.721,15.676
7329,16-05-21 23:00:00,14.721,15.461
7330,16-05-22 00:00:00,14.673,15.247
7331,16-05-22 01:00:00,14.601,14.984
7332,16-05-22 02:00:00,14.505,14.697
7333,16-05-22 03:00:00,14.385,14.457
7334,16-05-22 04:00:00,14.266,14.242
7335,16-05-22 05:00:00,14.122,14.050
7336,16-05-22 06:00:00,14.002,13.834
7337,16-05-22 07:00:00,13.882,13.666
7338,16-05-22 08:00:00,13.738,13.497
7339,16-05-22 09:00:00,13.618,13.425
7340,16-05-22 10:00:00,13.522,13.473
7341,16-05-22 11:00:00,13.497,13.786
7342,16-05-22 12:00:00,13.546,14.314
7343,16-05-22 13:00:00,13.666,14.912
7344,16-05-22 14:00:00,13.906,15.485
7345,16-05-22 15:00:00,14.146,16.058
7346,16-05-22 16:00:00,14.433,16.606
7347,16-05-22 17:00:00,14.745,17.058
7348,16-05-22 18:00:00,15.031,17.320
7349,16-05-22 19:00:00,15.270,17.391
7350,16-05-22 20:00:00,15.438,17.272
7351,16-05-22 21:00:00,15.557,17.058
7352,16-05-22 22:00:00,15.581,16.773
7353,16-05-22 23:00:00,15.557,16.439
7354,16-05-23 00:00:00,15.485,16.106
7355,16-05-23 01:00:00,15.390,15.772
7356,16-05-23 02:00:00,15.270,15.461
7357,16-05-23 03:00:00,15.103,15.151
7358,16-05-23 04:00:00,14.960,14.864
7359,16-05-23 05:00:00,14.792,14.601
7360,16-05-23 06:00:00,14.625,14.337
7361,16-05-23 07:00:00,14.457,14.098
7362,16-05-23 08:00:00,14.290,13.858
7363,16-05-23 09:00:00,14.122,13.738
7364,16-05-23 10:00:00,14.002,13.858
7365,16-05-23 11:00:00,13.954,14.266
7366,16-05-23 12:00:00,14.026,14.864
7367,16-05-23 13:00:00,14.194,15.605
7368,16-05-23 14:00:00,14.457,16.415
7369,16-05-23 15:00:00,14.792,17.201
7370,16-05-23 16:00:00,15.151,17.938
7371,16-05-23 17:00:00,15.557,18.557
7372,16-05-23 18:00:00,15.939,18.961
7373,16-05-23 19:00:00,16.272,19.127
7374,16-05-23 20:00:00,16.534,19.080
7375,16-05-23 21:00:00,16.701,18.889
7376,16-05-23 22:00:00,16.796,18.628
7377,16-05-23 23:00:00,16.820,18.295
7378,16-05-24 00:00:00,16.773,17.962
7379,16-05-24 01:00:00,16.701,17.605
7380,16-05-24 02:00:00,16.582,17.249
